Site,Latitude,Longitude,target,seasonal_naive,harmonic_regression,last_slope_hold
Transition,67.625,-150.644,soil_moisture_0_to_7cm,0.04363583396182674,0.03173920608956385,0.17474014665616852
Transition,67.715,-151.274,soil_temperature_0_to_7cm,2.3153332309943027,2.836191452454461,26.94616028593981
Transition,67.715,-151.274,soil_moisture_0_to_7cm,0.029430541303278747,0.017982191937559913,0.18465032767783365
Transition,67.715,-151.184,soil_temperature_0_to_7cm,3.539248824034577,3.957401770103111,21.589583006586416
Transition,67.715,-151.184,soil_moisture_0_to_7cm,0.04093242804579317,0.03051691739117725,0.21790343148380223
Transition,67.715,-151.094,soil_temperature_0_to_7cm,3.539248841783037,3.957401781081725,21.589582614004666
Transition,67.715,-151.094,soil_moisture_0_to_7cm,0.04093242804579317,0.03051691739117725,0.21790343148380223
Transition,67.715,-151.004,soil_temperature_0_to_7cm,3.2433099076719287,3.7416490374761397,20.65850026385029
Transition,67.715,-151.004,soil_moisture_0_to_7cm,0.046045858783976455,0.041227802291658754,0.1886862161545948
Transition,67.715,-150.91400000000002,soil_temperature_0_to_7cm,3.243309990758205,3.741649110132877,20.65849869801967
Transition,67.715,-150.91400000000002,soil_moisture_0_to_7cm,0.046045858783976455,0.041227802291658754,0.1886862161545948
Transition,67.715,-150.824,soil_temperature_0_to_7cm,3.3414380290729917,3.838987098429194,27.12602979635178
Transition,67.715,-150.824,soil_moisture_0_to_7cm,0.040151903355925014,0.026939814562083476,0.19548347921711381
Transition,67.715,-150.734,soil_temperature_0_to_7cm,2.689458902512316,3.532102862348948,30.24191974419578
Transition,67.715,-150.734,soil_moisture_0_to_7cm,0.02340800572396438,0.014257201472599937,0.07556400429407353
Transition,67.715,-150.644,soil_temperature_0_to_7cm,3.3607545970705957,3.7207873420308832,22.643760413922045
Transition,67.715,-150.644,soil_moisture_0_to_7cm,0.04363583396182674,0.03173920608956385,0.17474014665616852
Upland,68.46300000000001,-150.615,soil_temperature_0_to_7cm,4.270913340882279,4.4387455321524465,28.942929033900853
Upland,68.46300000000001,-150.615,soil_moisture_0_to_7cm,0.025530978957933024,0.03192967415794963,0.06666847907807004
Upland,68.46300000000001,-150.525,soil_temperature_0_to_7cm,2.258711978297664,2.7158395287394574,36.1511220239715
Upland,68.46300000000001,-150.525,soil_moisture_0_to_7cm,0.021159044952833505,0.0201652674599515,0.11399486982372681
Upland,68.46300000000001,-150.435,soil_temperature_0_to_7cm,2.830361316578709,3.154573743066612,35.16206033667317
Upland,68.46300000000001,-150.435,soil_moisture_0_to_7cm,0.02546766990860551,0.0229348810382965,0.04383189156913194
Upland,68.46300000000001,-150.345,soil_temperature_0_to_7cm,2.830361333331846,3.154573764599877,35.16206002072159
Upland,68.46300000000001,-150.345,soil_moisture_0_to_7cm,0.02546766990860551,0.0229348810382965,0.04383189156913194
Upland,68.46300000000001,-150.25500000000002,soil_temperature_0_to_7cm,2.289928445258915,2.727269623983689,37.62120675955208
Upland,68.46300000000001,-150.25500000000002,soil_moisture_0_to_7cm,0.019471513621154204,0.015159915971067316,0.07372857026948845
Upland,68.46300000000001,-150.16500000000002,soil_temperature_0_to_7cm,2.289928411238051,2.727269591147501,37.62120691912966
Upland,68.46300000000001,-150.16500000000002,soil_moisture_0_to_7cm,0.019471513621154204,0.015159915971067316,0.07372857026948845
Upland,68.46300000000001,-150.07500000000002,soil_temperature_0_to_7cm,3.6944423967816995,4.425905493383856,30.31654117118358
Upland,68.46300000000001,-150.07500000000002,soil_moisture_0_to_7cm,0.03088330444913657,0.03261888485548874,0.06148408844548815
Upland,68.46300000000001,-149.985,soil_temperature_0_to_7cm,3.694442364770624,4.425905451419205,30.31654070741731
Upland,68.46300000000001,-149.985,soil_moisture_0_to_7cm,0.03088330444913657,0.03261888485548874,0.06148408844548815
Upland,68.55300000000001,-150.615,soil_temperature_0_to_7cm,3.974984496765692,4.111423347174252,29.461305449724474
Upland,68.55300000000001,-150.615,soil_moisture_0_to_7cm,0.0239046038062856,0.025958083247254793,0.03595029502863637
Upland,68.55300000000001,-150.525,soil_temperature_0_to_7cm,3.974984496765692,4.111423347174252,29.461305449724474
Upland,68.55300000000001,-150.525,soil_moisture_0_to_7cm,0.0239046038062856,0.025958083247254793,0.03595029502863637
Upland,68.55300000000001,-150.435,soil_temperature_0_to_7cm,4.46516233748299,4.376273355677149,26.14196656684002
Upland,68.55300000000001,-150.435,soil_moisture_0_to_7cm,0.02783651742557337,0.0313983601855895,0.02135655642581209
Upland,68.55300000000001,-150.345,soil_temperature_0_to_7cm,3.325819546484614,3.612753713960286,37.1057620871788
Upland,68.55300000000001,-150.345,soil_moisture_0_to_7cm,0.021103206280528135,0.023481596493143193,0.026874410642414064
Upland,68.55300000000001,-150.25500000000002,soil_temperature_0_to_7cm,3.325819546484614,3.612753713960286,37.1057620871788
Upland,68.55300000000001,-150.25500000000002,soil_moisture_0_to_7cm,0.021103206280528135,0.023481596493143193,0.026874410642414064
Upland,68.55300000000001,-150.16500000000002,soil_temperature_0_to_7cm,3.6944424241098806,4.425905523780608,30.31654116828473
Upland,68.55300000000001,-150.16500000000002,soil_moisture_0_to_7cm,0.03088330444913657,0.03261888485548874,0.06148408844548815
Upland,68.55300000000001,-150.07500000000002,soil_temperature_0_to_7cm,3.6944423943927585,4.425905487460432,30.31654102343559
Upland,68.55300000000001,-150.07500000000002,soil_moisture_0_to_7cm,0.03088330444913657,0.03261888485548874,0.06148408844548815
Upland,68.55300000000001,-149.985,soil_temperature_0_to_7cm,4.323917861383604,5.203033094701997,34.764625323419075
Upland,68.55300000000001,-149.985,soil_moisture_0_to_7cm,0.03797741215859765,0.037462144114413565,0.03375163247583927
Upland,68.643,-150.615,soil_temperature_0_to_7cm,4.457837246737214,4.5113196578712875,30.19109782054824
Upland,68.643,-150.615,soil_moisture_0_to_7cm,0.028605051780103818,0.031102124649092306,0.029677810862908945
Upland,68.643,-150.525,soil_temperature_0_to_7cm,4.465162295666371,4.376273314541706,26.14196639698089
Upland,68.643,-150.525,soil_moisture_0_to_7cm,0.02783651742557337,0.0313983601855895,0.02135655642581209
Upland,68.643,-150.435,soil_temperature_0_to_7cm,4.4651622569383465,4.376273289124726,26.14196641262596
Upland,68.643,-150.435,soil_moisture_0_to_7cm,0.02783651742557337,0.0313983601855895,0.02135655642581209
Upland,68.643,-150.345,soil_temperature_0_to_7cm,3.325819546484614,3.612753713960286,37.1057620871788
Upland,68.643,-150.345,soil_moisture_0_to_7cm,0.021103206280528135,0.023481596493143193,0.026874410642414064
Upland,68.643,-150.25500000000002,soil_temperature_0_to_7cm,3.6147467506748425,3.846298108210074,33.99887135634997
Upland,68.643,-150.25500000000002,soil_moisture_0_to_7cm,0.024458014373534155,0.02436984262689037,0.029305232279959483
Upland,68.643,-150.16500000000002,soil_temperature_0_to_7cm,3.614746763603764,3.8462981043788984,33.99887076809838
Upland,68.643,-150.16500000000002,soil_moisture_0_to_7cm,0.024458014373534155,0.02436984262689037,0.029305232279959483
Upland,68.643,-150.07500000000002,soil_temperature_0_to_7cm,3.638510847292651,3.9811968154042545,35.569000505466825
Upland,68.643,-150.07500000000002,soil_moisture_0_to_7cm,0.025480687104191446,0.022834846150252476,0.019005674377669847
Upland,68.643,-149.985,soil_temperature_0_to_7cm,4.3239178553760675,5.2030330865619145,34.764625281499974
Upland,68.643,-149.985,soil_moisture_0_to_7cm,0.03797741215859765,0.037462144114413565,0.03375163247583927
Upland,68.733,-150.615,soil_temperature_0_to_7cm,4.157077523924851,4.509519200529844,25.054268852672777
Upland,68.733,-150.615,soil_moisture_0_to_7cm,0.047076236253657894,0.043116941110673,0.05322350060112376
Upland,68.733,-150.525,soil_temperature_0_to_7cm,4.157077523924851,4.509519200529844,25.054268852672777
Upland,68.733,-150.525,soil_moisture_0_to_7cm,0.047076236253657894,0.043116941110673,0.05322350060112376
Upland,68.733,-150.435,soil_temperature_0_to_7cm,4.623720724600782,4.607140673312511,29.624161996611107
Upland,68.733,-150.435,soil_moisture_0_to_7cm,0.02640865927381149,0.02686164553581809,0.07310912138055162
Upland,68.733,-150.345,soil_temperature_0_to_7cm,4.623720724600782,4.607140673312511,29.624161996611107
Upland,68.733,-150.345,soil_moisture_0_to_7cm,0.02640865927381149,0.02686164553581809,0.07310912138055162
Upland,68.733,-150.25500000000002,soil_temperature_0_to_7cm,4.573512739901569,4.659524315206446,28.307624388384884
Upland,68.733,-150.25500000000002,soil_moisture_0_to_7cm,0.03456732394916016,0.0315920015645539,0.07165407527721274
Upland,68.733,-150.16500000000002,soil_temperature_0_to_7cm,3.638510847292651,3.9811968154042545,35.569000505466825
Upland,68.733,-150.16500000000002,soil_moisture_0_to_7cm,0.025480687104191446,0.022834846150252476,0.019005674377669847
Upland,68.733,-150.07500000000002,soil_temperature_0_to_7cm,3.638510847292651,3.9811968154042545,35.569000505466825
Upland,68.733,-150.07500000000002,soil_moisture_0_to_7cm,0.025480687104191446,0.022834846150252476,0.019005674377669847
Upland,68.733,-149.985,soil_temperature_0_to_7cm,4.19187702159325,4.291711148311998,30.611898823307378
Upland,68.733,-149.985,soil_moisture_0_to_7cm,0.02564347714512616,0.023767907412832242,0.06673238315176984
Upland,68.82300000000001,-150.615,soil_temperature_0_to_7cm,4.157077523924851,4.509519200529844,25.054268852672777
Upland,68.82300000000001,-150.615,soil_moisture_0_to_7cm,0.047076236253657894,0.043116941110673,0.05322350060112376
Upland,68.82300000000001,-150.525,soil_temperature_0_to_7cm,4.036562698559129,4.28521762014868,22.28037991968593
Upland,68.82300000000001,-150.525,soil_moisture_0_to_7cm,0.03871432045506176,0.0340846873637499,0.20221270000167624
Upland,68.82300000000001,-150.435,soil_temperature_0_to_7cm,4.036562698559129,4.28521762014868,22.28037991968593
Upland,68.82300000000001,-150.435,soil_moisture_0_to_7cm,0.03871432045506176,0.0340846873637499,0.20221270000167624
Upland,68.82300000000001,-150.345,soil_temperature_0_to_7cm,4.573512739901569,4.659524315206446,28.307624388384884
Upland,68.82300000000001,-150.345,soil_moisture_0_to_7cm,0.03456732394916016,0.0315920015645539,0.07165407527721274
Upland,68.82300000000001,-150.25500000000002,soil_temperature_0_to_7cm,4.573512739901569,4.659524315206446,28.307624388384884
Upland,68.82300000000001,-150.25500000000002,soil_moisture_0_to_7cm,0.03456732394916016,0.0315920015645539,0.07165407527721274
Upland,68.82300000000001,-150.16500000000002,soil_temperature_0_to_7cm,3.903716838171015,4.244419134564164,25.95410818460014
Upland,68.82300000000001,-150.16500000000002,soil_moisture_0_to_7cm,0.03597622537469244,0.03441956557259375,0.14603542398625075
Upland,68.82300000000001,-150.07500000000002,soil_temperature_0_to_7cm,4.19187702159325,4.291711148311998,30.611898823307378
Upland,68.82300000000001,-150.07500000000002,soil_moisture_0_to_7cm,0.02564347714512616,0.023767907412832242,0.06673238315176984
Upland,68.82300000000001,-149.985,soil_temperature_0_to_7cm,4.191876987686797,4.2917111156748184,30.611898544724518
Upland,68.82300000000001,-149.985,soil_moisture_0_to_7cm,0.02564347714512616,0.023767907412832242,0.06673238315176984
Upland,68.91300000000001,-150.615,soil_temperature_0_to_7cm,3.585291766015491,3.9820138719609552,23.361746684905093
Upland,68.91300000000001,-150.615,soil_moisture_0_to_7cm,0.06320733481766348,0.055675459782739786,0.12821760787453473
Upland,68.91300000000001,-150.525,soil_temperature_0_to_7cm,4.036562698559129,4.28521762014868,22.28037991968593
Upland,68.91300000000001,-150.525,soil_moisture_0_to_7cm,0.03871432045506176,0.0340846873637499,0.20221270000167624
Upland,68.91300000000001,-150.435,soil_temperature_0_to_7cm,3.553905670007515,4.0257167684265545,21.774777978093773
Upland,68.91300000000001,-150.435,soil_moisture_0_to_7cm,0.05158139701233672,0.04827819136557689,0.041269652983663356
Upland,68.91300000000001,-150.345,soil_temperature_0_to_7cm,3.553905670007515,4.0257167684265545,21.774777978093773
Upland,68.91300000000001,-150.345,soil_moisture_0_to_7cm,0.05158139701233672,0.04827819136557689,0.041269652983663356
Upland,68.91300000000001,-150.25500000000002,soil_temperature_0_to_7cm,3.9037168215283886,4.244419119898396,25.954108226999896
Upland,68.91300000000001,-150.25500000000002,soil_moisture_0_to_7cm,0.03597622537469244,0.03441956557259375,0.14603542398625075
Upland,68.91300000000001,-150.16500000000002,soil_temperature_0_to_7cm,3.9037168215283886,4.244419119898396,25.954108226999896
Upland,68.91300000000001,-150.16500000000002,soil_moisture_0_to_7cm,0.03597622537469244,0.03441956557259375,0.14603542398625075
Upland,68.91300000000001,-150.07500000000002,soil_temperature_0_to_7cm,3.7309086342978803,4.122472415130162,28.13455330688087
Upland,68.91300000000001,-150.07500000000002,soil_moisture_0_to_7cm,0.06534205792530894,0.05569968067113792,0.2547202966874078
Upland,68.91300000000001,-149.985,soil_temperature_0_to_7cm,4.059835191175405,4.3210891040415795,27.200311751441696
Upland,68.91300000000001,-149.985,soil_moisture_0_to_7cm,0.03598811350025474,0.03551187658391043,0.13872808354003738
Upland,69.003,-150.615,soil_temperature_0_to_7cm,3.43880159842791,3.9835193457311697,27.25187353525042
Upland,69.003,-150.615,soil_moisture_0_to_7cm,0.06079272164252754,0.053431509187896443,0.04590814887521431
Upland,69.003,-150.525,soil_temperature_0_to_7cm,3.43880159842791,3.9835193457311697,27.25187353525042
Upland,69.003,-150.525,soil_moisture_0_to_7cm,0.06079272164252754,0.053431509187896443,0.04590814887521431
Upland,69.003,-150.435,soil_temperature_0_to_7cm,3.553905670007515,4.0257167684265545,21.774777978093773
Upland,69.003,-150.435,soil_moisture_0_to_7cm,0.05158139701233672,0.04827819136557689,0.041269652983663356
Upland,69.003,-150.345,soil_temperature_0_to_7cm,3.6277450153028425,4.1638017766092075,25.00023550458099
Upland,69.003,-150.345,soil_moisture_0_to_7cm,0.06445636616084628,0.056722201666059555,0.14236863447981873
Upland,69.003,-150.25500000000002,soil_temperature_0_to_7cm,3.6277450153028425,4.1638017766092075,25.00023550458099
Upland,69.003,-150.25500000000002,soil_moisture_0_to_7cm,0.06445636616084628,0.056722201666059555,0.14236863447981873
Upland,69.003,-150.16500000000002,soil_temperature_0_to_7cm,3.842545738029257,4.322113061572626,24.801775854958933
Upland,69.003,-150.16500000000002,soil_moisture_0_to_7cm,0.08416655577622187,0.07053060712452752,0.32280285233446065
Upland,69.003,-150.07500000000002,soil_temperature_0_to_7cm,3.7424004940546443,4.3226295712613405,31.464970497177998
Upland,69.003,-150.07500000000002,soil_moisture_0_to_7cm,0.059666900603976766,0.0505102011403719,0.11449746873161419
Upland,69.003,-149.985,soil_temperature_0_to_7cm,3.7424004940546443,4.3226295712613405,31.464970497177998
Upland,69.003,-149.985,soil_moisture_0_to_7cm,0.059666900603976766,0.0505102011403719,0.11449746873161419
Upland,69.093,-150.615,soil_temperature_0_to_7cm,3.3343231948207266,4.220167955430501,33.855668077538134
Upland,69.093,-150.615,soil_moisture_0_to_7cm,0.06917079573357438,0.05678511029300397,0.04121005926970907
Upland,69.093,-150.525,soil_temperature_0_to_7cm,3.479350825438987,4.117968572789236,28.451942472739812
Upland,69.093,-150.525,soil_moisture_0_to_7cm,0.07873772511605769,0.06738822531969803,0.1944941939398372
Upland,69.093,-150.435,soil_temperature_0_to_7cm,3.5110685954698266,4.133338789144081,27.065953623394446
Upland,69.093,-150.435,soil_moisture_0_to_7cm,0.07817078751813497,0.06233517251300726,0.15758878026056036
Upland,69.093,-150.345,soil_temperature_0_to_7cm,3.5110685954698266,4.133338789144081,27.065953623394446
Upland,69.093,-150.345,soil_moisture_0_to_7cm,0.07817078751813497,0.06233517251300726,0.15758878026056036
Upland,69.093,-150.25500000000002,soil_temperature_0_to_7cm,3.842545738029257,4.322113061572626,24.801775854958933
Upland,69.093,-150.25500000000002,soil_moisture_0_to_7cm,0.08416655577622187,0.07053060712452752,0.32280285233446065
Upland,69.093,-150.16500000000002,soil_temperature_0_to_7cm,3.842545738029257,4.322113061572626,24.801775854958933
Upland,69.093,-150.16500000000002,soil_moisture_0_to_7cm,0.08416655577622187,0.07053060712452752,0.32280285233446065
Upland,69.093,-150.07500000000002,soil_temperature_0_to_7cm,3.674056462756013,4.2769987227533575,25.931286704442766
Upland,69.093,-150.07500000000002,soil_moisture_0_to_7cm,0.07381080906249307,0.06317343264797441,0.17780692343345905
Upland,69.093,-149.985,soil_temperature_0_to_7cm,3.8463690484193034,4.508856469411688,30.876599354228755
Upland,69.093,-149.985,soil_moisture_0_to_7cm,0.05398516486432706,0.049854023400396213,0.11913831097763361
Wetland,67.752,-149.725,soil_temperature_0_to_7cm,2.7283005718094953,3.3115234683813997,34.79553436571699
Wetland,67.752,-149.725,soil_moisture_0_to_7cm,0.035201108008055704,0.021021346240101324,0.15133514989348654
Wetland,67.752,-149.635,soil_temperature_0_to_7cm,2.728300534962215,3.31152338954056,34.79553330851491
Wetland,67.752,-149.635,soil_moisture_0_to_7cm,0.035201108008055704,0.021021346240101324,0.15133514989348654
Wetland,67.752,-149.545,soil_temperature_0_to_7cm,2.2727195280267156,2.8183589528765434,35.768697024038445
Wetland,67.752,-149.545,soil_moisture_0_to_7cm,0.026303389725851674,0.014407216753026926,0.11762892614891182
Wetland,67.752,-149.45499999999998,soil_temperature_0_to_7cm,2.101967677349137,2.3246874641212956,28.438498290602524
Wetland,67.752,-149.45499999999998,soil_moisture_0_to_7cm,0.021182953302374973,0.012755883651165112,0.16468447574712988
Wetland,67.752,-149.365,soil_temperature_0_to_7cm,2.386976116739211,3.1194145923014807,34.52450106711896
Wetland,67.752,-149.365,soil_moisture_0_to_7cm,0.045950697884572476,0.03756618850635176,0.06040238185499185
Wetland,67.752,-149.275,soil_temperature_0_to_7cm,2.3869760879523034,3.119414541505089,34.52450074727697
Wetland,67.752,-149.275,soil_moisture_0_to_7cm,0.045950697884572476,0.03756618850635176,0.06040238185499185
Wetland,67.752,-149.185,soil_temperature_0_to_7cm,2.780538611088178,3.5346612256043772,34.913196154830224
Wetland,67.752,-149.185,soil_moisture_0_to_7cm,0.03029978535677328,0.020889271885044056,0.09377404938644686
Wetland,67.752,-149.095,soil_temperature_0_to_7cm,2.8882271944020266,3.792844462989312,35.65902627380521
Wetland,67.752,-149.095,soil_moisture_0_to_7cm,0.027323752598105388,0.018692160890233806,0.031741343852641754
Wetland,67.842,-149.725,soil_temperature_0_to_7cm,2.8296513993032377,3.611018914605219,32.08652453903374
Wetland,67.842,-149.725,soil_moisture_0_to_7cm,0.04680478641376972,0.03576347956456756,0.12300791083333916
Wetland,67.842,-149.635,soil_temperature_0_to_7cm,2.272719517286626,2.8183589291249826,35.7686966656355
Wetland,67.842,-149.635,soil_moisture_0_to_7cm,0.026303389725851674,0.014407216753026926,0.11762892614891182
Wetland,67.842,-149.545,soil_temperature_0_to_7cm,3.1420022352540933,3.9362441454019157,31.00639802529809
Wetland,67.842,-149.545,soil_moisture_0_to_7cm,0.037631621459357605,0.03162583411166859,0.04860906811326096
Wetland,67.842,-149.45499999999998,soil_temperature_0_to_7cm,3.1420022037561917,3.936244101084046,31.006397841485153
Wetland,67.842,-149.45499999999998,soil_moisture_0_to_7cm,0.037631621459357605,0.03162583411166859,0.04860906811326096
Wetland,67.842,-149.365,soil_temperature_0_to_7cm,2.3869761173700033,3.1194145926903194,34.524501075543014
Wetland,67.842,-149.365,soil_moisture_0_to_7cm,0.045950697884572476,0.03756618850635176,0.06040238185499185
Wetland,67.842,-149.275,soil_temperature_0_to_7cm,2.543863651725752,3.471219709329149,37.74373752381078
Wetland,67.842,-149.275,soil_moisture_0_to_7cm,0.04610334157087529,0.035724435312035854,0.06858946347100821
Wetland,67.842,-149.185,soil_temperature_0_to_7cm,2.543863593503877,3.4712196058161453,37.74373677353726
Wetland,67.842,-149.185,soil_moisture_0_to_7cm,0.04610334157087529,0.035724435312035854,0.06858946347100821
Wetland,67.842,-149.095,soil_temperature_0_to_7cm,2.8882272108661233,3.792844489171244,35.65902667714876
Wetland,67.842,-149.095,soil_moisture_0_to_7cm,0.027323752598105388,0.018692160890233806,0.031741343852641754
Wetland,67.93199999999999,-149.725,soil_temperature_0_to_7cm,3.0127733418488587,4.059598246817144,39.78141945553765
Wetland,67.93199999999999,-149.725,soil_moisture_0_to_7cm,0.04344483297823643,0.03498682452032723,0.0878323468982852
Wetland,67.93199999999999,-149.635,soil_temperature_0_to_7cm,3.0127733226390037,4.05959823896305,39.78141936531319
Wetland,67.93199999999999,-149.635,soil_moisture_0_to_7cm,0.04344483297823643,0.03498682452032723,0.0878323468982852
Wetland,67.93199999999999,-149.545,soil_temperature_0_to_7cm,3.142002326877984,3.93624425383339,31.00639808007937
Wetland,67.93199999999999,-149.545,soil_moisture_0_to_7cm,0.037631621459357605,0.03162583411166859,0.04860906811326096
Wetland,67.93199999999999,-149.45499999999998,soil_temperature_0_to_7cm,3.015315896575459,4.085650984503467,38.756638005608316
Wetland,67.93199999999999,-149.45499999999998,soil_moisture_0_to_7cm,0.036366820267878415,0.029457892712917134,0.03150222244441646
Wetland,67.93199999999999,-149.365,soil_temperature_0_to_7cm,3.015315908638004,4.085650986872221,38.756637560602854
Wetland,67.93199999999999,-149.365,soil_moisture_0_to_7cm,0.036366820267878415,0.029457892712917134,0.03150222244441646
Wetland,67.93199999999999,-149.275,soil_temperature_0_to_7cm,2.5438636484889345,3.471219708489941,37.74373757505755
Wetland,67.93199999999999,-149.275,soil_moisture_0_to_7cm,0.04610334157087529,0.035724435312035854,0.06858946347100821
Wetland,67.93199999999999,-149.185,soil_temperature_0_to_7cm,2.6410525042114754,3.462327255201704,46.21882687212479
Wetland,67.93199999999999,-149.185,soil_moisture_0_to_7cm,0.04010264051858193,0.02644124669652942,0.11873263002249212
Wetland,67.93199999999999,-149.095,soil_temperature_0_to_7cm,2.6410524838091987,3.4623272205566624,46.21882644596414
Wetland,67.93199999999999,-149.095,soil_moisture_0_to_7cm,0.04010264051858193,0.02644124669652942,0.11873263002249212
Wetland,68.02199999999999,-149.725,soil_temperature_0_to_7cm,3.012773331614177,4.059598219301526,39.78141914183065
Wetland,68.02199999999999,-149.725,soil_moisture_0_to_7cm,0.04344483297823643,0.03498682452032723,0.0878323468982852
Wetland,68.02199999999999,-149.635,soil_temperature_0_to_7cm,2.9710196335464087,4.1235038694638355,40.87808134180254
Wetland,68.02199999999999,-149.635,soil_moisture_0_to_7cm,0.03666381729661084,0.027831723102679447,0.02707063981915388
Wetland,68.02199999999999,-149.545,soil_temperature_0_to_7cm,2.97101967367511,4.123503960720859,40.87808241214756
Wetland,68.02199999999999,-149.545,soil_moisture_0_to_7cm,0.03666381729661084,0.027831723102679447,0.02707063981915388
Wetland,68.02199999999999,-149.45499999999998,soil_temperature_0_to_7cm,3.015315922843961,4.0856510135868325,38.756637650113994
Wetland,68.02199999999999,-149.45499999999998,soil_moisture_0_to_7cm,0.036366820267878415,0.029457892712917134,0.03150222244441646
Wetland,68.02199999999999,-149.365,soil_temperature_0_to_7cm,2.9674169910734527,4.071323288467929,45.85693340389899
Wetland,68.02199999999999,-149.365,soil_moisture_0_to_7cm,0.03799840814790947,0.029519117076613692,0.08000524279332663
Wetland,68.02199999999999,-149.275,soil_temperature_0_to_7cm,2.967416991532942,4.0713232895977995,45.85693340655719
Wetland,68.02199999999999,-149.275,soil_moisture_0_to_7cm,0.03799840814790947,0.029519117076613692,0.08000524279332663
Wetland,68.02199999999999,-149.185,soil_temperature_0_to_7cm,2.1474624991191433,2.969856784270462,41.41118933362178
Wetland,68.02199999999999,-149.185,soil_moisture_0_to_7cm,0.028615597510851472,0.01752956426091316,0.12856332431012915
Wetland,68.02199999999999,-149.095,soil_temperature_0_to_7cm,2.38543428339093,2.842953949465414,50.507636296589084
Wetland,68.02199999999999,-149.095,soil_moisture_0_to_7cm,0.020267418993929396,0.016414788495261137,0.13985111962954352
Wetland,68.112,-149.725,soil_temperature_0_to_7cm,1.7697385684823805,2.39607503340564,36.868987087904124
Wetland,68.112,-149.725,soil_moisture_0_to_7cm,0.029843446136703842,0.02399409337243749,0.07389126217179681
Wetland,68.112,-149.635,soil_temperature_0_to_7cm,1.7697385673116812,2.39607503182897,36.8689870921867
Wetland,68.112,-149.635,soil_moisture_0_to_7cm,0.029843446136703842,0.02399409337243749,0.07389126217179681
Wetland,68.112,-149.545,soil_temperature_0_to_7cm,2.1018436134411114,3.0954051033062417,48.08818663530243
Wetland,68.112,-149.545,soil_moisture_0_to_7cm,0.021312957897301803,0.010407171596881575,0.1138549046924209
Wetland,68.112,-149.45499999999998,soil_temperature_0_to_7cm,1.8635787404268556,2.679716020604737,31.77137482249173
Wetland,68.112,-149.45499999999998,soil_moisture_0_to_7cm,0.02867346478605895,0.02036472801429094,0.08531797564263521
Wetland,68.112,-149.365,soil_temperature_0_to_7cm,1.863578738998478,2.6797160205378763,31.771374820830406
Wetland,68.112,-149.365,soil_moisture_0_to_7cm,0.02867346478605895,0.02036472801429094,0.08531797564263521
Wetland,68.112,-149.275,soil_temperature_0_to_7cm,2.147462485372373,2.969856763993258,41.411188858779624
Wetland,68.112,-149.275,soil_moisture_0_to_7cm,0.028615597510851472,0.01752956426091316,0.12856332431012915
Wetland,68.112,-149.185,soil_temperature_0_to_7cm,2.1474624972179925,2.9698567824519766,41.41118934087739
Wetland,68.112,-149.185,soil_moisture_0_to_7cm,0.028615597510851472,0.01752956426091316,0.12856332431012915
Wetland,68.112,-149.095,soil_temperature_0_to_7cm,2.0624693718529383,2.999878151952099,37.9487965930222
Wetland,68.112,-149.095,soil_moisture_0_to_7cm,0.039340456686219966,0.03055318490917555,0.06270132656229867
Wetland,68.202,-149.725,soil_temperature_0_to_7cm,1.7697385684823805,2.39607503340564,36.868987087904124
Wetland,68.202,-149.725,soil_moisture_0_to_7cm,0.029843446136703842,0.02399409337243749,0.07389126217179681
Wetland,68.202,-149.635,soil_temperature_0_to_7cm,1.9185829849372344,2.2423861089587596,10.094718100698007
Wetland,68.202,-149.635,soil_moisture_0_to_7cm,0.015634201110828912,0.020186427816078704,0.18166429517066662
Wetland,68.202,-149.545,soil_temperature_0_to_7cm,1.9185829879257466,2.2423861358565755,10.094718241079505
Wetland,68.202,-149.545,soil_moisture_0_to_7cm,0.015634201110828912,0.020186427816078704,0.18166429517066662
Wetland,68.202,-149.45499999999998,soil_temperature_0_to_7cm,1.8635787409558353,2.6797160111210254,31.771374677843824
Wetland,68.202,-149.45499999999998,soil_moisture_0_to_7cm,0.02867346478605895,0.02036472801429094,0.08531797564263521
Wetland,68.202,-149.365,soil_temperature_0_to_7cm,2.1776292779586783,2.6005977508217017,6.191473059228176
Wetland,68.202,-149.365,soil_moisture_0_to_7cm,0.021837974727466562,0.023720253585587135,0.17006417718342506
Wetland,68.202,-149.275,soil_temperature_0_to_7cm,2.177629262967819,2.6005977259804594,6.191473078022938
Wetland,68.202,-149.275,soil_moisture_0_to_7cm,0.021837974727466562,0.023720253585587135,0.17006417718342506
Wetland,68.202,-149.185,soil_temperature_0_to_7cm,2.0624693775120075,2.999878183047361,37.94879688280357
Wetland,68.202,-149.185,soil_moisture_0_to_7cm,0.039340456686219966,0.03055318490917555,0.06270132656229867
Wetland,68.202,-149.095,soil_temperature_0_to_7cm,2.2630655136128404,2.9020026333859397,28.526928772330894
Wetland,68.202,-149.095,soil_moisture_0_to_7cm,0.03371766631360463,0.02888198585097982,0.038238038424880355
Wetland,68.29199999999999,-149.725,soil_temperature_0_to_7cm,2.0350667962006748,2.3736015319792565,39.035043290675695
Wetland,68.29199999999999,-149.725,soil_moisture_0_to_7cm,0.014793697135854201,0.012925925275932606,0.06528626713535625
Wetland,68.29199999999999,-149.635,soil_temperature_0_to_7cm,2.3440769602395437,3.1849614991189856,44.18921977889513
Wetland,68.29199999999999,-149.635,soil_moisture_0_to_7cm,0.023117328758743633,0.02050292235322373,0.0427988653190992
